Time,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Control Force
1740034799.4883296,-0.00010896534768883531,-0.04888786784175969,0.00016352761244509953,0.07335791442444764,0.5195200810783431
1740034799.523569,-0.0001681249394782894,-0.059159591789454104,0.0002522842881995754,0.08875667575447589,9.184760194731105
1740034799.5331013,-0.00028447017612728555,-0.05784471457651776,0.0004267674365327708,0.08673870410852214,1.0357171753353636
1740034799.5391397,-0.0003416623257734541,-0.05719214964616856,0.0005125068456983421,0.08573940916557127,11.386068130629782
1740034799.5559692,-0.00045406399466200916,-0.025316131388343766,0.0006808113710547135,0.03785262458603057,15.030937687048414
1740034799.601098,-0.0004672968294725492,-0.01323283481054006,0.0007005250098234651,0.01971363876875167,21.40371020658673
1740034799.603269,-0.00047933544950456536,-0.012038620032016164,0.0007184504587562497,0.01792544893278467,1.4341416221645156
1740034799.6080608,-0.00048165595712664584,-0.0023205076220804716,0.0007217937188902832,0.0033432601340334586,12.133529648684405
1740034799.6530304,-0.00048260938403096393,-0.0009534269043180782,0.0007230945361605472,0.001300817270263988,0.13656211694811
1740034799.6635897,-0.0004982205638595795,-0.007193962671598305,0.0007462946108454774,0.010685486079028153,0.13656211694811
1740034799.6985855,-0.0005052800903681165,-0.007059526508536954,0.0007567860718024216,0.010491460956944271,0.09725103187139761
1740034799.7078786,-0.0006514095366837596,-0.0694484906127239,0.000975831195668346,0.10413848840421322,-26.22836005132074
1740034799.7283857,-0.0008309624111358218,-0.08948009812408042,0.0012450766741839295,0.13416581427517188,0.2810210813888492
1740034799.731623,-0.0009521036363669863,-0.12114122523116452,0.001426745447257803,0.1816687730738734,-40.17651055690878
1740034799.732728,-0.0011922357983906473,-0.11970905025409317,0.0017867576417663555,0.1794548960439184,0.2783510815363479
1740034799.757468,-0.0014908555852203294,-0.14840539553263768,0.002234438831255848,0.22246389238713293,-25.15620157887192
1740034799.8037848,-0.0017822747022198117,-0.14481387566657702,0.0026711757648768424,0.21700907395985458,-25.986944152869853
1740034799.805274,-0.0022666190763806957,-0.15862237502102655,0.0033969435786223297,0.23765326500904022,4.553863303737387
1740034799.8107057,-0.0024206686871703,-0.15404961078960452,0.0036277115561526505,0.2307679775303206,-6.420920637723096
1740034799.8273385,-0.002570165940156199,-0.14949725298589897,0.003851630344327229,0.2239187881745787,4.522839568989836
1740034799.83067,-0.002991545743328104,-0.13596136997926708,0.004482648073745037,0.20358482362643054,0.35257231541863465
1740034799.850282,-0.0031120192618081274,-0.12047351848002333,0.00466298990269607,0.18034182895103373,4.9325606043086045
1740034799.8575082,-0.0032282617210725078,-0.11624245926438012,0.004836995219417881,0.1740053167218107,4.9325606043086045
1740034799.871702,-0.0033402917693657226,-0.11203004829321499,0.005004696482719678,0.1677012633017972,18.75186193480035
1740034799.895207,-0.0034483907812019807,-0.10809901183625793,0.005166520409397904,0.16182392667822693,4.712608637394975
1740034799.9159427,-0.0036528648919869422,-0.10028880956850517,0.005472656622747945,0.15015946694243065,4.382875970232447
1740034799.9273415,-0.003731680415832953,-0.07881552384601072,0.00559061950565051,0.11796288290256564,26.454381178855517
1740034799.9338117,-0.003807050363255696,-0.07536994742274301,0.005703457309945387,0.11283780429487734,3.9517649543817726
1740034799.95089,-0.0040126364062498,-0.06512292101584831,0.00601147649731945,0.09761609433370798,36.68512382374519
1740034799.959034,-0.004050520463887641,-0.03788405763784118,0.006068265539256678,0.05678904193722804,3.846809848811541
1740034799.965378,-0.004061279466708594,-0.0107590028209525,0.006084411464164376,0.01614592490769738,45.373275445178564
1740034799.9687257,-0.004069046579045126,-0.007767112336532083,0.006096151148566014,0.011739684401637564,33.87512047773255
1740034799.9860363,-0.004074985336471432,0.0009020946563811161,0.006105830979681628,-0.0010104324917764897,31.478094377277092
1740034799.9977322,-0.004054679590987577,0.02030574548385521,0.0060757853471375,-0.03004563254412739,3.7418651407571626
1740034800.0323775,-0.004032300132500592,0.022379458486985217,0.00604272541968052,-0.03305992745698073,-9.863712386869619
1740034800.073876,-0.004018799806723403,0.013500325777188732,0.00602309209224729,-0.019633327433229507,2.7522009180726967
1740034800.1163833,-0.004005366581998296,0.013433224725107504,0.006003653980133865,-0.019438112113425797,0.03056874803635068
1740034800.136728,-0.003992000053599909,0.013366528398386736,0.005984410131308808,-0.019243848825056704,-27.373316134482018
1740034800.1487434,-0.003978699819668058,0.013300233931851105,0.005965359601184483,-0.019050530124325348,-29.839975319417963
1740034800.1528082,-0.003987309925682731,-0.00861010601467279,0.005979290488631015,0.013930887446531936,-16.955155747321015
1740034800.1684635,-0.003995737981247491,-0.008428055564761073,0.005993031888423006,0.01374139979199146,0.22937356333734116
1740034800.1804779,-0.004002896846268042,-0.007158865020551317,0.006004952236472422,0.011920348049415646,-15.919819795779748
1740034800.1918092,-0.004008791867283258,-0.005895021015215607,0.006015060280243829,0.010108043771406677,0.22937356333734116
1740034800.1996453,-0.004013428357818186,-0.004636490534928769,0.006023364688340646,0.008304408096816856,-3.5150609502737296
1740034800.2134738,-0.0040173864929871845,-0.003958135168998751,0.006030736980969287,0.007372292628641105,1.592076677582884
1740034800.2149265,-0.004013195026999566,0.004191465987618113,0.006025963031400702,-0.004773949568585078,0.8728571789648054
1740034800.2200859,-0.004008442590473975,0.004752436525591154,0.006020437128240499,-0.005525903160202859,0.8708705687098157
1740034800.251744,-0.003990575588490065,0.017867001983909912,0.005995316174528055,-0.02512095371244422,10.39036061661578
1740034800.2619627,-0.003972416941332664,0.018158647157401096,0.005969853188400709,-0.025462986127346012,0.7697332203552928
1740034800.3016965,-0.003925529130447942,0.028438572506749346,0.005903346723743821,-0.04070275617677694,0.10448595376690273
1740034800.3605785,-0.003848866652098063,0.03827592455806925,0.0057925437524764395,-0.05526710951966591,4.302760585866363
1740034800.3805394,-0.003810700559859101,0.03816609223896197,0.0057375433053850275,-0.05500044709141179,-6.450788269298061
1740034800.396827,-0.0036975499987409706,0.03737723835618111,0.005575166760556302,-0.053516368778766636,-0.479112450411711
1740034800.3990874,-0.0035874351591158784,0.036370521765053815,0.005418229679475558,-0.05171389429410811,-0.14731192239332747
1740034800.4010456,-0.0035163859609505434,0.03524351195177963,0.005317626054854757,-0.049832793116295994,-0.14731192239332747
1740034800.4513767,-0.0034817019683042677,0.03468399264627582,0.005268726300530233,-0.04889975432452335,-0.40513362029432254
1740034800.4889913,-0.0034139430745579254,0.0336317924402882,0.005173617655422916,-0.04713698570992938,-2.105356639799272
1740034800.5512564,-0.0033208808859683586,0.027275145042406593,0.005044502387307141,-0.03732746859727431,-6.533038180451338
1740034800.5848932,-0.003298956198750837,0.021924687217521735,0.0050152915370765975,-0.02921085023054368,-0.3916797661156445
1740034800.6310472,-0.003259419333663635,0.005641597659697421,0.004971539398470371,-0.004455132775487467,-0.3916797661156445
1740034800.6354215,-0.0032446746821262035,0.004553071029849428,0.004961892320699459,-0.0025985282344786267,-4.765344248827418
1740034800.6479154,-0.003240116986893273,1.574642391626561e-05,0.0049681986940994525,0.004431329830868317,-17.801838610556285
1740034800.66234,-0.0032410787325440177,-0.0006459591705267088,0.0049787673984966075,0.005567979949849933,-0.35651182919510727
1740034800.7016263,-0.0032710545438847955,-0.015113440777932427,0.005033167474342416,0.027421238320859617,-20.177044284173522
1740034800.7123027,-0.0036344186357448165,-0.09399480124893397,0.005618735819353312,0.14629550172893258,-19.271332890027693
1740034800.7143445,-0.0038673543282666113,-0.12393834820025684,0.005978904009793976,0.19131473242593183,-18.33742507937119
1740034800.7256913,-0.004159809787553671,-0.15363726423904403,0.006428535212333712,0.23595094796557994,0.415220092177802
1740034800.731536,-0.004312014643303377,-0.15220485574970605,0.006662359817054066,0.23382460472035427,1.04046409938344
1740034800.7692614,-0.004906656022717756,-0.14654813498474836,0.007576695106332497,0.22546913350366643,2.5142487518133723
1740034800.7757573,-0.00505063320994116,-0.1439771872234034,0.007798348993825262,0.22165388749276482,2.1501813489067088
1740034800.7861338,-0.005192051458108782,-0.14141824816762236,0.008016210072884875,0.21786107905961313,12.8956654327366
1740034800.804841,-0.005604151421488621,-0.1346118522412603,0.008651879848607325,0.20781405120239768,3.410039967874605
1740034800.807568,-0.00573553430071276,-0.13138287922413908,0.008854912111141193,0.20303226253386872,4.698771528706633
1740034800.813439,-0.006336289017212157,-0.11270180271029305,0.009786907688840735,0.1753836655261417,11.738238905376322
1740034800.8250608,-0.006615944029070801,-0.08351813189146419,0.010225900578978635,0.1318735893147106,9.608183625316562
1740034800.8389394,-0.006808790047822685,-0.05470469102556026,0.01053559167879781,0.0889758587790912,4.90553674015137
1740034800.859314,-0.006853971325385976,-0.04518127756329106,0.010610401471519693,0.07480979272188246,4.129165247802531
1740034800.8787348,-0.006985133437938211,-0.010155017284996098,0.010852184041667894,0.023095897746317123,4.129165247802531
1740034800.8905137,-0.006982121204393575,0.007220001887510699,0.010889257686843085,-0.0022020792480877144,4.129165247802531
1740034800.9046779,-0.006853527934301977,0.0350098559858454,0.010761239316141204,-0.04276949641327008,1.778909501730914
1740034800.923377,-0.006701433664197475,0.039822336083164905,0.010573777087413782,-0.04930936978508906,1.778909501730914
1740034800.934638,-0.0066487017311410495,0.05273193305642544,0.010505261184539115,-0.06851590287466652,16.48011105310237
1740034800.9532936,-0.006227539764381785,0.08022973045796153,0.009952404664446598,-0.10857576283531463,20.650668864003862
1740034800.9683175,-0.005937919844727489,0.11256508935421941,0.009554308003299513,-0.1565713041863309,20.650668864003862
1740034800.9731638,-0.005665042624624135,0.1443747032447487,0.009170065013497628,-0.2039374390939032,25.813183113356462
1740034800.9996073,-0.00532893554450341,0.17592501516470133,0.00869169887245959,-0.25089816422392386,-0.23144676438821565
1740034801.0147989,-0.0034260762974603434,0.24805562358408886,0.0059483952832520386,-0.35748657659094885,-3.9291699922408414
1740034801.047661,-0.002699313447473224,0.23807801619291555,0.004903203306391262,-0.34194452443137413,-6.242592990462285
1740034801.049385,-0.0024339703819341793,0.2653430655390446,0.004520507834050824,-0.38269547234043844,-6.242592990462285
1740034801.063155,-0.0018552055710681905,0.28626790402446134,0.003683499222060094,-0.4137356494996719,-6.1516785010948265
1740034801.0670605,-0.0006892767650097851,0.3164244684090187,0.0019989576896203287,-0.4583287420233551,28.074304061161236
1740034801.0739677,0.0003859681919150799,0.3793257055428814,0.0004358924787985258,-0.5522393792274658,-7.712278802340585
