Time,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Control Force
1740036391.071545,-6.786110813783093e-06,-0.006786110813783093,1.018629662831446e-05,0.010186296628314459,-8.51300386747787
1740036391.093956,-4.0604015185785077e-05,-0.020273889491143393,6.0937216870822546e-05,0.030423574930455728,0.20001514362883643
1740036391.1035094,-8.423969015867726e-05,-0.013273355571728448,0.00012636901701744657,0.0198963460997144,0.20001514362883643
1740036391.1097567,-0.0001350437292471462,-0.012263863557745823,0.00020248060851699295,0.018366882831236924,12.37854633683704
1740036391.1155202,-0.00013739018774051583,-0.002346458493369622,0.0002059584281124243,0.0034778195954313293,0.6005188587278448
1740036391.1416533,-0.00014085560707025876,-0.001528701144633505,0.0002110777141676297,0.002254521804877188,19.669836756888127
1740036391.1550112,-9.692362102710242e-05,0.02977582187430308,0.00014506734210408624,-0.04472354396320591,23.138657901920357
1740036391.2012851,-5.159293911596824e-05,0.04533068191113417,7.701072473286707e-05,-0.06805661737121917,32.33423817873722
1740036391.2039979,6.489517863622183e-05,0.07103693535860939,-9.780604122537562e-05,-0.10660083538751391,32.26953221670642
1740036391.26257,0.00043046435617245403,0.1471611691877103,-0.0006462361483178488,-0.22074805856657456,39.414620182678945
1740036391.2822883,0.0005759630264930445,0.1454986703205905,-0.0008644319477762381,-0.21819579945838924,-2.853499300287518
1740036391.2831843,0.0007521128758159037,0.17614984932285926,-0.0011285839162866805,-0.2641519685104423,37.11796132522251
1740036391.288308,0.0015090137840282505,0.21897479648601348,-0.002263111647559017,-0.32820256533291287,-3.6154687621857327
1740036391.304752,0.0023110882196262523,0.29145115918147824,-0.0034651831817745144,-0.4367810943886188,-4.378093335154779
1740036391.3473384,0.002965780778669717,0.3392789305310547,-0.004446261176418749,-0.5084083863336548,-5.89643056694159
1740036391.349133,0.004061746305585692,0.36613565871596643,-0.006088237612483434,-0.5484605619170841,17.42572161430679
1740036391.3611336,0.0044216918042536,0.35994549866790726,-0.00662733150811925,-0.5390938956358163,17.42572161430679
1740036391.3846824,0.004794066765909306,0.37237496165570605,-0.007185017896433759,-0.5576863883145087,-7.390634752851065
1740036391.387948,0.005552742038182401,0.3788816103403935,-0.008321112645740711,-0.5673345331983543,0.7843790091500132
1740036391.3978736,0.005930718665854934,0.3779766276725335,-0.00888704088611274,-0.5659282403720283,0.7843790091500132
1740036391.4086864,0.006307797342078957,0.3770786762240221,-0.009451582140920851,-0.5645412548081116,-8.138807255928862
1740036391.4138567,0.0066839850606067825,0.37618771852782584,-0.010014755635257864,-0.5631734943370119,-10.387787127107812
1740036391.4188395,0.007800159292030275,0.3664438783601467,-0.011685584938426374,-0.5485091024901163,-8.801352363705929
1740036391.4216573,0.008158656929892032,0.3584976378617561,-0.012222174371661183,-0.5365894332348098,-11.632561234819326
1740036391.4236858,0.008849111877165364,0.3403953484399882,-0.0132555855255432,-0.5094680015725555,-11.632561234819326
1740036391.4271467,0.009179886308012426,0.33077443084706154,-0.013750655350857338,-0.4950698253141397,-11.632561234819326
1740036391.4560406,0.009500090737435712,0.3202044294232865,-0.014229914212589906,-0.4792588617325664,-12.000501325886761
1740036391.457465,0.010108977105024201,0.29920498979856025,-0.015141327835631121,-0.44788335566754867,-12.286424846943655
1740036391.4632835,0.010944196109835434,0.26805295992106865,-0.01639190301223779,-0.40142588787302036,-11.741316406705756
1740036391.464401,0.011201956493401414,0.25776038356598063,-0.016778001903220034,-0.38609889098224326,-25.866570773464872
1740036391.4748068,0.011686780239706984,0.2373106919780071,-0.017504531174537607,-0.3556790894729362,-10.312125957196159
1740036391.5215714,0.011913412127558887,0.22663188785190352,-0.017844333998171754,-0.3398028236341463,-40.267308542661006
1740036391.5245385,0.012129411794089663,0.2159996665307759,-0.01816834032828936,-0.3240063301176038,-10.053192315363628
1740036391.55185,0.012334825531097588,0.2054137370079251,-0.01847662924059003,-0.3082889123006687,-9.017442688119594
1740036391.5559673,0.012718792829033172,0.18752000443055528,-0.019053441547996427,-0.28180095463185006,-44.168009175012486
1740036391.5573366,0.013043333031676749,0.1459085772914946,-0.01954184959142293,-0.21975090971687303,-6.319074957614557
1740036391.5646303,0.01315665643997425,0.11332340829750276,-0.019712919324974477,-0.17106973355154698,-53.577580925941064
1740036391.575612,0.013261611104406651,0.10495466443239981,-0.019871668197338196,-0.1587488723637185,-5.386772501721627
1740036391.612426,0.013447382673726506,0.08914983578210303,-0.020153680884576582,-0.1355248564901355,-43.82318562586287
1740036391.6366951,0.013660325436089235,0.02640432062700361,-0.02048281244494836,-0.042428747563191926,-4.7408083159120915
1740036391.6458306,0.013696599819169568,0.013638506415048138,-0.020543724201282473,-0.023849898136831492,-11.321944571791816
1740036391.6876493,0.013701278539073434,0.004678719903867512,-0.02055442286629613,-0.010698665013657497,-3.070261122107026
1740036391.6917696,0.013702438419357725,0.0011598802842911413,-0.020560139818774737,-0.005716952478605461,7.707768472550339
1740036391.7381556,0.013724458685025422,0.01742799463324534,-0.020602039579071314,-0.030730995912876605,19.201821214267973
1740036391.7606409,0.01375466908038484,0.030210395359418288,-0.020652247350159372,-0.05020777108805827,27.710081843104486
1740036391.7726882,0.013797608878053163,0.04293979766832293,-0.02072184723149321,-0.06959988133384096,-2.36432802566861
1740036391.776177,0.013877929680320289,0.03923663295652731,-0.020853558220979323,-0.06461199434186472,17.243638533137187
1740036391.822711,0.014022435623550782,0.08322796988106619,-0.021082732442216864,-0.13119690768540854,-3.1373269671613135
1740036391.8729384,0.014368178782110348,0.1311916976635284,-0.021622085224622244,-0.20397412775330395,-3.483455338189212
1740036391.8942406,0.014860797030636351,0.1183613320036436,-0.02239234743038568,-0.18577251416532214,6.038185636137336
1740036391.914487,0.014976019437698173,0.11522240706182123,-0.022573683039934275,-0.18133560954859573,-4.768874511831184
1740036391.916899,0.01539967201001435,0.09974684296724767,-0.023245961873861177,-0.1592470238002496,-5.261808342454534
1740036391.9241354,0.015494552084649024,0.09488007463467456,-0.02339819972181716,-0.15223784795598438,-4.858849005479488
1740036391.9305646,0.015578256534795913,0.08370445014688906,-0.02353396544192819,-0.1357657201110278,-5.755200494829449
1740036391.9332263,0.015724457655684032,0.07052173498910501,-0.023774593319014183,-0.11659944846517944,-13.69864610430196
1740036391.9367964,0.015905676496914246,0.0553973699978965,-0.02408075643688348,-0.09485885237615617,-6.24906057078247
1740036391.9627886,0.015956111531887474,0.05043503497322775,-0.02416849445546741,-0.08773801858392895,-4.778809420397096
1740036391.9783385,0.01600086829911103,0.04475676722355542,-0.024248040746549078,-0.07954629108167031,-4.870403423094437
1740036391.9903247,0.016073443260841588,0.03347236683593186,-0.024382716998892284,-0.06328188548908321,-4.648493527822879
1740036391.9913747,0.01612359233697573,0.022283143351826056,-0.024485099307352844,-0.04717381985352167,4.744202167970743
1740036391.9964473,0.01614031618701919,0.016723850043457646,-0.0245242768322441,-0.03917752489125764,-4.518151707733727
