Time,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Control Force
1740036733.5821824,1.8490978203268554e-05,0.012198529333922428,-2.7754695677546933e-05,-0.018307829496166588,6.355514666330048
1740036733.587953,3.570513550782634e-05,0.017214157304557783,-5.3586149308840965e-05,-0.025831453631294028,7.547541118230974
1740036733.6356876,0.00037955542996208,0.04363295380219819,-0.0005691569268091753,-0.0653781943150237,10.323302038071882
1740036733.6488721,0.0004225807426849127,0.0430253127228327,-0.0006336117664525878,-0.06445483964341248,-0.5384771177129646
1740036733.6505635,0.0006644125822955492,0.038380395757025995,-0.000995677347881909,-0.05744132350380506,3.924743310447144
1740036733.6562037,0.0007387130831938883,0.03668179458373557,-0.0011068603546220293,-0.05488761492825015,-0.7623181486949204
1740036733.663882,0.000839828054827181,0.030545245190142463,-0.0012581218393728107,-0.04567936149950949,-5.542745938734888
1740036733.6890225,0.0009218070941368474,0.025723851890797105,-0.0013806989187261564,-0.0384606414363047,-0.9865247695444064
1740036733.6979773,0.0009684817649610217,0.02254411233826116,-0.0014504831826167137,-0.03370647020176977,-2.0372469453085946
1740036733.699123,0.000982736300919731,0.01425453595870948,-0.0014717578091932022,-0.0212746265764885,-5.190345958564004
1740036733.7035303,0.0009887359134607304,0.005999612540999321,-0.0014806566534500741,-0.008898844256871841,-1.874510258023881
1740036733.7151642,0.0009308705941549607,-0.0266778874829534,-0.0013935970853643628,0.040054147992602596,-10.29196398154589
1740036733.7268367,0.0008127700463405585,-0.05075195286220409,-0.001216493642314343,0.0760887619197185,-1.851219313732975
1740036733.74044,0.0006773453539180696,-0.07335027434290471,-0.0010135252665941007,0.10992476923068094,-9.828962175529597
1740036733.7470167,0.0005927655386640791,-0.08457981525399051,-0.0008867923051634079,0.12673296143069285,-1.7655718373974474
1740036733.752993,0.0004970022061538049,-0.09576333251027419,-0.0007433234150278456,0.14346889013556222,-14.477882991477252
1740036733.7886584,0.000390101090266628,-0.10690111588717692,-0.0005831901569050404,0.16013325812280516,-1.7343679580904838
1740036733.7906632,0.0002721076370451415,-0.1179934532214865,-0.00040646339302846803,0.17672676387657238,-6.642496064693176
1740036733.8015735,0.0001430670066494431,-0.1290406303956984,-0.0002132132914639209,0.19325010156454714,5.325251041174832
1740036733.8109715,-0.0005965751941616317,-0.11550028621974125,0.0008931759231805608,0.17261021758367096,0.5554937336830648
1740036733.8126333,-0.0008024724141110134,-0.09877666740666889,0.001200605069558618,0.14743600963368403,9.915313382286556
1740036733.82113,-0.000892940821813512,-0.09046840770249862,0.0013355433683077903,0.13493829874917226,3.531247719365491
1740036733.8367326,-0.0012927176694155086,0.0063425945785305984,0.0019267791584797146,-0.010347300030769415,16.64943584356713
1740036733.8483021,-0.0012821307895255376,0.010586879889970969,0.0019100924325273613,-0.01668672595235336,4.044217562377498
1740036733.8657262,-0.0012673172012898082,0.014813588235729397,0.0018870943220123534,-0.022998110515007896,4.558068426517266
1740036733.8681648,-0.001248294371144307,0.01902283014550132,0.0018578126010508227,-0.02928172096153065,13.60538658835187
1740036733.8751073,-0.0011393920032770572,0.036018164616192797,0.0016923993128841555,-0.054670959620415585,5.371797842134702
1740036733.880414,-0.0010681960450401149,0.0354584144601817,0.0015844418204826046,-0.05374906675715733,2.406506437406974
1740036733.8825822,-0.0010330152773867633,0.03518076765335147,0.001531148958761496,-0.05329286172110874,22.143156855662717
1740036733.8851192,-0.0009984102001512893,0.03460507723547398,0.0014787587592579275,-0.0523901995035684,-0.1512898323852877
1740036733.9229789,-0.000964987286707804,0.033422913443485316,0.001428180526686082,-0.05057823257184564,-14.549758650391297
1740036733.9337244,-0.0009433102862850055,0.021677000422798506,0.0013952696805635601,-0.03291084612252171,-1.265689254154207
1740036733.9472852,-0.0009227407409908494,0.020569545294156142,0.0013640515841533104,-0.03121809641024968,-1.265689254154207
1740036733.983325,-0.0008514415703094877,0.01618742059273162,0.0012559443450482028,-0.024528093113388175,-25.863432014787662
